time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
20250;98.354294;0.39096;ecl;On;On;Receiver;Off;95.71971;2.333883;0.0022944445;None;NO
20260;98.34237;0.39126;ecl;On;On;Receiver;Off;95.592384;1.718732;0.0022944445;None;NO
20270;98.330444;0.39156;ecl;On;On;Receiver;Off;95.4651;1.1035771;0.0022944445;None;NO
20280;98.31852;0.39186;ecl;On;On;Receiver;Off;95.33785;0.4884197;0.0022944445;None;NO
20290;98.306595;0.39216;ecl;On;On;Receiver;Off;95.2106;-0.12673874;0.0022944445;None;NO
20300;98.29467;0.39246;ecl;On;On;Receiver;Off;95.08334;-0.7418969;0.0022944445;None;NO
20310;98.282745;0.39276;ecl;On;On;Receiver;Off;94.95605;-1.3570534;0.0022944445;None;NO
20320;98.27082;0.39306;ecl;On;On;Receiver;Off;94.8287;-1.972207;0.0022944445;None;NO
20330;98.258896;0.39336;ecl;On;On;Receiver;Off;94.70127;-2.587356;0.0022944445;None;NO
20340;98.24697;0.39366;ecl;On;On;Receiver;Off;94.57375;-3.2024994;0.0022944445;None;NO
20350;98.23505;0.39396;ecl;On;On;Receiver;Off;94.44612;-3.8176355;0.0022944445;None;NO
20360;98.223114;0.39426;ecl;On;On;Receiver;Off;94.31836;-4.432763;0.0022944445;None;NO
20370;98.21119;0.39456;ecl;On;On;Receiver;Off;94.190445;-5.047881;0.0022944445;None;NO
20380;98.199265;0.39486;ecl;On;On;Receiver;Off;94.062355;-5.6629877;0.0022944445;None;NO
20390;98.18734;0.39516;ecl;On;On;Receiver;Off;93.93407;-6.278081;0.0022944445;None;NO
20400;98.175415;0.39546;ecl;On;On;Receiver;Off;93.80557;-6.893161;0.0022944445;None;NO
20410;98.16349;0.39576;ecl;On;On;Receiver;Off;93.676834;-7.5082245;0.0022944445;None;NO
20420;98.151566;0.39606;ecl;On;On;Receiver;Off;93.547844;-8.123271;0.0022944445;None;NO
20430;98.13964;0.39636;ecl;On;On;Receiver;Off;93.41857;-8.738299;0.0022944445;None;NO
20440;98.127716;0.39666;ecl;On;On;Receiver;Off;93.289;-9.353308;0.0022944445;None;NO
20450;98.11579;0.39696;ecl;On;On;Receiver;Off;93.15911;-9.968294;0.0022944445;None;NO
20460;98.10387;0.39726;ecl;On;On;Receiver;Off;93.02888;-10.583259;0.0022944445;None;NO
20470;98.09194;0.39756;ecl;On;On;Receiver;Off;92.89828;-11.198197;0.0022944445;None;NO
20480;98.08001;0.39786;ecl;On;On;Receiver;Off;92.76729;-11.81311;0.0022944445;None;NO
20490;98.068085;0.39816;ecl;On;On;Receiver;Off;92.63588;-12.427995;0.0022944445;None;NO
20500;98.05616;0.39846;ecl;On;On;Receiver;Off;92.50404;-13.0428505;0.0022944445;None;NO
20510;98.044235;0.39876;ecl;On;On;Receiver;Off;92.37174;-13.657675;0.0022944445;None;NO
20520;98.03231;0.39906;ecl;On;On;Receiver;Off;92.23896;-14.272467;0.0022944445;None;NO
20530;98.020386;0.39936;ecl;On;On;Receiver;Off;92.10567;-14.887224;0.0022944445;None;NO
20540;98.00846;0.39966;ecl;On;On;Receiver;Off;91.97184;-15.5019455;0.0022944445;None;NO
20550;97.99654;0.39996;ecl;On;On;Receiver;Off;91.83745;-16.116629;0.0022944445;None;NO
20560;97.98461;0.40026;ecl;On;On;Receiver;Off;91.70247;-16.731272;0.0022944445;None;NO
20570;97.97269;0.40056;ecl;On;On;Receiver;Off;91.56688;-17.345873;0.0022944445;None;NO
20580;97.96076;0.40086;ecl;On;On;Receiver;Off;91.43064;-17.96043;0.0022944445;None;NO
20590;97.94883;0.40116;ecl;On;On;Receiver;Off;91.29374;-18.574944;0.0022944445;None;NO
20600;97.936905;0.40146;ecl;On;On;Receiver;Off;91.15613;-19.189407;0.0022944445;None;NO
20610;97.92498;0.40176;ecl;On;On;Receiver;Off;91.01779;-19.803822;0.0022944445;None;NO
20620;97.913055;0.40206;ecl;On;On;Receiver;Off;90.87869;-20.418186;0.0022944445;None;NO
20630;97.90113;0.40236;ecl;On;On;Receiver;Off;90.7388;-21.032495;0.0022944445;None;NO
20640;97.889206;0.40266;ecl;On;On;Receiver;Off;90.59808;-21.646748;0.0022944445;None;NO
20650;97.87728;0.40296;ecl;On;On;Receiver;Off;90.456505;-22.260942;0.0022944445;None;NO
20660;97.86536;0.40326;ecl;On;On;Receiver;Off;90.31403;-22.875076;0.0022944445;None;NO
20670;97.85343;0.40356;ecl;On;On;Receiver;Off;90.17064;-23.489145;0.0022944445;None;NO
20680;97.84151;0.40386;ecl;On;On;Receiver;Off;90.02627;-24.103151;0.0022944445;None;NO
20690;97.82958;0.40416;ecl;On;On;Receiver;Off;89.880905;-24.717087;0.0022944445;None;NO
20700;97.81766;0.40446;ecl;On;On;Receiver;Off;89.7345;-25.330952;0.0022944445;None;NO
20710;97.805725;0.40476;ecl;On;On;Receiver;Off;89.587006;-25.944744;0.0022944445;None;NO
20720;97.7938;0.40506;ecl;On;On;Receiver;Off;89.43839;-26.558458;0.0022944445;None;NO
20730;97.781876;0.40536;ecl;On;On;Receiver;Off;89.28861;-27.172094;0.0022944445;None;NO
20740;97.76995;0.40566;ecl;On;On;Receiver;Off;89.13762;-27.785646;0.0022944445;None;NO
20750;97.758026;0.40596;ecl;On;On;Receiver;Off;88.985374;-28.399113;0.0022944445;None;NO
20760;97.7461;0.40626;ecl;On;On;Receiver;Off;88.831825;-29.012491;0.0022944445;None;NO
20770;97.73418;0.40656;ecl;On;On;Receiver;Off;88.676926;-29.625776;0.0022944445;None;NO
20780;97.72225;0.40686;ecl;On;On;Receiver;Off;88.52062;-30.238968;0.0022944445;None;NO
20790;97.71033;0.40716;ecl;On;On;Receiver;Off;88.36286;-30.852058;0.0022944445;None;NO
20800;97.6984;0.40746;ecl;On;On;Receiver;Off;88.20359;-31.465044;0.0022944445;None;NO
20810;97.68648;0.40776;ecl;On;On;Receiver;Off;88.042755;-32.077927;0.0022944445;None;NO
20820;97.67455;0.40806;ecl;On;On;Receiver;Off;87.88029;-32.690693;0.0022944445;None;NO
20830;97.71604;0.40836;sun;On;On;Receiver;Off;87.71614;-33.30335;0.0022944445;None;NO
20840;97.75754;0.40866;sun;On;On;Receiver;Off;87.55023;-33.915882;0.0022944445;None;NO
20850;97.79903;0.40896;sun;On;On;Receiver;Off;87.38251;-34.52829;0.0022944445;None;NO
20860;97.84052;0.40926;sun;On;On;Receiver;Off;87.2129;-35.14057;0.0022944445;None;NO
20870;97.88202;0.40956;sun;On;On;Receiver;Off;87.04133;-35.75272;0.0022944445;None;NO
20880;97.92351;0.40986;sun;On;On;Receiver;Off;86.86772;-36.364727;0.0022944445;None;NO
20890;97.965004;0.41016;sun;On;On;Receiver;Off;86.69201;-36.97659;0.0022944445;None;NO
20900;98.0065;0.41046;sun;On;On;Receiver;Off;86.51409;-37.588303;0.0022944445;None;NO
20910;98.04799;0.41076;sun;On;On;Receiver;Off;86.33389;-38.19986;0.0022944445;None;NO
20920;98.089485;0.41106;sun;On;On;Receiver;Off;86.15133;-38.811253;0.0022944445;None;NO
20930;98.130974;0.41136;sun;On;On;Receiver;Off;85.9663;-39.422478;0.0022944445;None;NO
20940;98.17247;0.41166;sun;On;On;Receiver;Off;85.7787;-40.033527;0.0022944445;None;NO
20950;98.21397;0.41196;sun;On;On;Receiver;Off;85.58845;-40.644398;0.0022944445;None;NO
20960;98.255455;0.41226;sun;On;On;Receiver;Off;85.39542;-41.255074;0.0022944445;None;NO
20970;98.29695;0.41256;sun;On;On;Receiver;Off;85.1995;-41.865555;0.0022944445;None;NO
20980;98.33845;0.41286;sun;On;On;Receiver;Off;85.00058;-42.47583;0.0022944445;None;NO
20990;98.37994;0.41316;sun;On;On;Receiver;Off;84.79853;-43.085888;0.0022944445;None;NO
21000;98.42143;0.41346;sun;On;On;Receiver;Off;84.59322;-43.695724;0.0022944445;None;NO
21010;98.46292;0.41376;sun;On;On;Receiver;Off;84.38452;-44.305332;0.0022944445;None;NO
21020;98.50442;0.41406;sun;On;On;Receiver;Off;84.17228;-44.914692;0.0022944445;None;NO
21030;98.54591;0.41436;sun;On;On;Receiver;Off;83.95634;-45.5238;0.0022944445;None;NO
21040;98.5874;0.41466;sun;On;On;Receiver;Off;83.73655;-46.132645;0.0022944445;None;NO
21050;98.6289;0.41496;sun;On;On;Receiver;Off;83.51274;-46.741215;0.0022944445;None;NO
21060;98.670395;0.41526;sun;On;On;Receiver;Off;83.28473;-47.349495;0.0022944445;None;NO
21070;98.71188;0.41556;sun;On;On;Receiver;Off;83.05234;-47.957474;0.0022944445;None;NO
21080;98.75338;0.41586;sun;On;On;Receiver;Off;82.815346;-48.56514;0.0022944445;None;NO
21090;98.79487;0.41616;sun;On;On;Receiver;Off;82.57356;-49.172474;0.0022944445;None;NO
21100;98.836365;0.41646;sun;On;On;Receiver;Off;82.32676;-49.779465;0.0022944445;None;NO
21110;98.87786;0.41676;sun;On;On;Receiver;Off;82.0747;-50.386093;0.0022944445;None;NO
21120;98.91935;0.41706;sun;On;On;Receiver;Off;81.81713;-50.992344;0.0022944445;None;NO
21130;98.960846;0.41736;sun;On;On;Receiver;Off;81.553795;-51.598198;0.0022944445;None;NO
21140;99.00234;0.41766;sun;On;On;Receiver;Off;81.2844;-52.203636;0.0022944445;None;NO
21150;99.04383;0.41796;sun;On;On;Receiver;Off;81.00865;-52.808636;0.0022944445;None;NO
21160;99.08533;0.41826;sun;On;On;Receiver;Off;80.726234;-53.413177;0.0022944445;None;NO
21170;99.126816;0.41856;sun;On;On;Receiver;Off;80.4368;-54.017235;0.0022944445;None;NO
21180;99.16831;0.41886;sun;On;On;Receiver;Off;80.139984;-54.620785;0.0022944445;None;NO
21190;99.20981;0.41916;sun;On;On;Receiver;Off;79.83542;-55.2238;0.0022944445;None;NO
21200;99.2513;0.41946;sun;On;On;Receiver;Off;79.52267;-55.826256;0.0022944445;None;NO
21210;99.29279;0.41976;sun;On;On;Receiver;Off;79.2013;-56.428112;0.0022944445;None;NO
21220;99.33429;0.42006;sun;On;On;Receiver;Off;78.87085;-57.029343;0.0022944445;None;NO
21230;99.37578;0.42036;sun;On;On;Receiver;Off;78.53081;-57.62991;0.0022944445;None;NO
21240;99.417274;0.42066;sun;On;On;Receiver;Off;78.18062;-58.229774;0.0022944445;None;NO
21250;99.45876;0.42096;sun;On;On;Receiver;Off;77.81971;-58.8289;0.0022944445;None;NO
21260;99.50026;0.42126;sun;On;On;Receiver;Off;77.44746;-59.42724;0.0022944445;None;NO
21270;99.541756;0.42156;sun;On;On;Receiver;Off;77.06317;-60.024742;0.0022944445;None;NO
21280;99.583244;0.42186;sun;On;On;Receiver;Off;76.66614;-60.621365;0.0022944445;None;NO
21290;99.62474;0.42216;sun;On;On;Receiver;Off;76.25557;-61.217045;0.0022944445;None;NO
21300;99.66624;0.42246;sun;On;On;Receiver;Off;75.83062;-61.811726;0.0022944445;None;NO
21310;99.707726;0.42276;sun;On;On;Receiver;Off;75.39036;-62.405342;0.0022944445;None;NO
21320;99.74922;0.42306;sun;On;On;Receiver;Off;74.93381;-62.99782;0.0022944445;None;NO
21330;99.79071;0.42336;sun;On;On;Receiver;Off;74.459885;-63.589092;0.0022944445;None;NO
21340;99.83221;0.42366;sun;On;On;Receiver;Off;73.96741;-64.17906;0.0022944445;None;NO
21350;99.8737;0.42396;sun;On;On;Receiver;Off;73.455124;-64.76765;0.0022944445;None;NO
21360;99.91519;0.42426;sun;On;On;Receiver;Off;72.92162;-65.354744;0.0022944445;None;NO
21370;99.95669;0.42456;sun;On;On;Receiver;Off;72.36542;-65.94025;0.0022944445;None;NO
21380;99.988075;0.42486;sun;On;On;Receiver;Off;71.784836;-66.52403;0.0022944445;None;NO
21390;99.988075;0.42516;sun;On;On;Receiver;Off;71.17808;-67.105965;0.0022944445;None;NO
21400;99.988075;0.42546;sun;On;On;Receiver;Off;70.54316;-67.685905;0.0022944445;None;NO
21410;99.988075;0.42576;sun;On;On;Receiver;Off;69.877914;-68.2637;0.0022944445;None;NO
21420;99.988075;0.42606;sun;On;On;Receiver;Off;69.179955;-68.83916;0.0022944445;None;NO
21430;99.988075;0.42636;sun;On;On;Receiver;Off;68.44666;-69.412094;0.0022944445;None;NO
21440;99.988075;0.42666;sun;On;On;Receiver;Off;67.67513;-69.982285;0.0022944445;None;NO
21450;99.988075;0.42696;sun;On;On;Receiver;Off;66.86219;-70.54949;0.0022944445;None;NO
21460;99.988075;0.42726;sun;On;On;Receiver;Off;66.0043;-71.11345;0.0022944445;None;NO
21470;99.988075;0.42756;sun;On;On;Receiver;Off;65.09758;-71.67385;0.0022944445;None;NO
21480;99.988075;0.42786;sun;On;On;Receiver;Off;64.13772;-72.23036;0.0022944445;None;NO
21490;99.988075;0.42816;sun;On;On;Receiver;Off;63.11994;-72.7826;0.0022944445;None;NO
21500;99.988075;0.42846;sun;On;On;Receiver;Off;62.038963;-73.33015;0.0022944445;None;NO
21510;99.988075;0.42876;sun;On;On;Receiver;Off;60.888924;-73.87252;0.0022944445;None;NO
21520;99.988075;0.42906;sun;On;On;Receiver;Off;59.663334;-74.40919;0.0022944445;None;NO
21530;99.988075;0.42936;sun;On;On;Receiver;Off;58.35501;-74.93953;0.0022944445;None;NO
21540;99.988075;0.42966;sun;On;On;Receiver;Off;56.956013;-75.46285;0.0022944445;None;NO
21550;99.988075;0.42996;sun;On;On;Receiver;Off;55.45759;-75.978386;0.0022944445;None;NO
21560;99.988075;0.43026;sun;On;On;Receiver;Off;53.850113;-76.485214;0.0022944445;None;NO
21570;99.988075;0.43056;sun;On;On;Receiver;Off;52.123085;-76.98234;0.0022944445;None;NO
21580;99.988075;0.43086;sun;On;On;Receiver;Off;50.26509;-77.4686;0.0022944445;None;NO
21590;99.988075;0.43116;sun;On;On;Receiver;Off;48.263885;-77.94267;0.0022944445;None;NO
21600;99.988075;0.43146;sun;On;On;Receiver;Off;46.106476;-78.403076;0.0022944445;None;NO
21610;99.988075;0.43176;sun;On;On;Receiver;Off;43.77936;-78.84811;0.0022944445;None;NO
21620;99.988075;0.43206;sun;On;On;Receiver;Off;41.26887;-79.27586;0.0022944445;None;NO
21630;99.988075;0.43236;sun;On;On;Receiver;Off;38.5617;-79.68418;0.0022944445;None;NO
21640;99.988075;0.43266;sun;On;On;Receiver;Off;35.64566;-80.07066;0.0022944445;None;NO
21650;99.988075;0.43296;sun;On;On;Receiver;Off;32.510693;-80.43268;0.0022944445;None;NO
21660;99.988075;0.43326;sun;On;On;Receiver;Off;29.150139;-80.767334;0.0022944445;None;NO
21670;99.988075;0.43356;sun;On;On;Receiver;Off;25.562279;-81.07155;0.0022944445;None;NO
21680;99.988075;0.43386;sun;On;On;Receiver;Off;21.751966;-81.342125;0.0022944445;None;NO
21690;99.988075;0.43416;sun;On;On;Receiver;Off;17.73222;-81.57582;0.0022944445;None;NO
21700;99.988075;0.43446;sun;On;On;Receiver;Off;13.525424;-81.769485;0.0022944445;None;NO
21710;99.988075;0.43476;sun;On;On;Receiver;Off;9.16382;-81.92024;0.0022944445;None;NO
21720;99.988075;0.43506;sun;On;On;Receiver;Off;4.688932;-82.02566;0.0022944445;None;NO
21730;99.988075;0.43536;sun;On;On;Receiver;Off;0.14974356;-82.08392;0.0022944445;None;NO
21740;99.988075;0.43566;sun;On;On;Receiver;Off;-4.400261;-82.09399;0.0022944445;None;NO
21750;99.988075;0.43596;sun;On;On;Receiver;Off;-8.906822;-82.05568;0.0022944445;None;NO
21760;99.988075;0.43626;sun;On;On;Receiver;Off;-13.318764;-81.96968;0.0022944445;None;NO
21770;99.988075;0.43656;sun;On;On;Receiver;Off;-17.591318;-81.83751;0.0022944445;None;NO
21780;99.988075;0.43686;sun;On;On;Receiver;Off;-21.688429;-81.661354;0.0022944445;None;NO
21790;99.988075;0.43716;sun;On;On;Receiver;Off;-25.583809;-81.44393;0.0022944445;None;NO
21800;99.988075;0.43746;sun;On;On;Receiver;Off;-29.26084;-81.18829;0.0022944445;None;NO
21810;99.988075;0.43776;sun;On;On;Receiver;Off;-32.71161;-80.89766;0.0022944445;None;NO
21820;99.988075;0.43806;sun;On;On;Receiver;Off;-35.935436;-80.57527;0.0022944445;None;NO
21830;99.988075;0.43836;sun;On;On;Receiver;Off;-38.937202;-80.22427;0.0022944445;None;NO
21840;99.988075;0.43866;sun;On;On;Receiver;Off;-41.725792;-79.847626;0.0022944445;None;NO
21850;99.988075;0.43896;sun;On;On;Receiver;Off;-44.31269;-79.448074;0.0022944445;None;NO
21860;99.988075;0.43926;sun;On;On;Receiver;Off;-46.710857;-79.02812;0.0022944445;None;NO
21870;99.988075;0.43956;sun;On;On;Receiver;Off;-48.933895;-78.59003;0.0022944445;None;NO
21880;99.988075;0.43986;sun;On;On;Receiver;Off;-50.995426;-78.135796;0.0022944445;None;NO
21890;99.988075;0.44016;sun;On;On;Receiver;Off;-52.908672;-77.66721;0.0022944445;None;NO
21900;99.988075;0.44046;sun;On;On;Receiver;Off;-54.686195;-77.185844;0.0022944445;None;NO
21910;99.988075;0.44076;sun;On;On;Receiver;Off;-56.33975;-76.69309;0.0022944445;None;NO
21920;99.988075;0.44106;sun;On;On;Receiver;Off;-57.880196;-76.19016;0.0022944445;None;NO
21930;99.988075;0.44136;sun;On;On;Receiver;Off;-59.31751;-75.67813;0.0022944445;None;NO
21940;99.988075;0.44166;sun;On;On;Receiver;Off;-60.660778;-75.15795;0.0022944445;None;NO
21950;99.988075;0.44196;sun;On;On;Receiver;Off;-61.91826;-74.63043;0.0022944445;None;NO
21960;99.988075;0.44226;sun;On;On;Receiver;Off;-63.097427;-74.09632;0.0022944445;None;NO
21970;99.988075;0.44256;sun;On;On;Receiver;Off;-64.20505;-73.556244;0.0022944445;None;NO
21980;99.988075;0.44286;sun;On;On;Receiver;Off;-65.24721;-73.01079;0.0022944445;None;NO
21990;99.988075;0.44316;sun;On;On;Receiver;Off;-66.22943;-72.46044;0.0022944445;None;NO
22000;99.988075;0.44346;sun;On;On;Receiver;Off;-67.15667;-71.90566;0.0022944445;None;NO
22010;99.988075;0.44376;sun;On;On;Receiver;Off;-68.033424;-71.34683;0.0022944445;None;NO
22020;99.988075;0.44406;sun;On;On;Receiver;Off;-68.86375;-70.78432;0.0022944445;None;NO
22030;99.988075;0.44436;sun;On;On;Receiver;Off;-69.65128;-70.21843;0.0022944445;None;NO
22040;99.988075;0.44466;sun;On;On;Receiver;Off;-70.399376;-69.649445;0.0022944445;None;NO
22050;99.988075;0.44496;sun;On;On;Receiver;Off;-71.11101;-69.07762;0.0022944445;None;NO
22060;99.988075;0.44526;sun;On;On;Receiver;Off;-71.788925;-68.50319;0.0022944445;None;NO
22070;99.988075;0.44556;sun;On;On;Receiver;Off;-72.435585;-67.926346;0.0022944445;None;NO
22080;99.988075;0.44586;sun;On;On;Receiver;Off;-73.05326;-67.347275;0.0022944445;None;NO
22090;99.988075;0.44616;sun;On;On;Receiver;Off;-73.64399;-66.76615;0.0022944445;None;NO
22100;99.988075;0.44646;sun;On;On;Receiver;Off;-74.209656;-66.18311;0.0022944445;None;NO
22110;99.988075;0.44676;sun;On;On;Receiver;Off;-74.75197;-65.59831;0.0022944445;None;NO
22120;99.988075;0.44706;sun;On;On;Receiver;Off;-75.27249;-65.01186;0.0022944445;None;NO
22130;99.988075;0.44736;sun;On;On;Receiver;Off;-75.77266;-64.42389;0.0022944445;None;NO
22140;99.988075;0.44766;sun;On;On;Receiver;Off;-76.253784;-63.83448;0.0022944445;None;NO
22150;99.988075;0.44796;sun;On;On;Receiver;Off;-76.717094;-63.24374;0.0022944445;None;NO
22160;99.988075;0.44826;sun;On;On;Receiver;Off;-77.16368;-62.651756;0.0022944445;None;NO
22170;99.988075;0.44856;sun;On;On;Receiver;Off;-77.59459;-62.0586;0.0022944445;None;NO
22180;99.988075;0.44886;sun;On;On;Receiver;Off;-78.01076;-61.464355;0.0022944445;None;NO
22190;99.988075;0.44916;sun;On;On;Receiver;Off;-78.413055;-60.869083;0.0022944445;None;NO
22200;99.988075;0.44946;sun;On;On;Receiver;Off;-78.8023;-60.272846;0.0022944445;None;NO
22210;99.988075;0.44976;sun;On;On;Receiver;Off;-79.17924;-59.6757;0.0022944445;None;NO
22220;99.988075;0.45006;sun;On;On;Receiver;Off;-79.54457;-59.0777;0.0022944445;None;NO
22230;99.988075;0.45036;sun;On;On;Receiver;Off;-79.89893;-58.478897;0.0022944445;None;NO
22240;99.988075;0.45066;sun;On;On;Receiver;Off;-80.24293;-57.879333;0.0022944445;None;NO
22250;99.988075;0.45096;sun;On;On;Receiver;Off;-80.577126;-57.279057;0.0022944445;None;NO
22260;99.988075;0.45126;sun;On;On;Receiver;Off;-80.90203;-56.678097;0.0022944445;None;NO
22270;99.988075;0.45156;sun;On;On;Receiver;Off;-81.21814;-56.076496;0.0022944445;None;NO
22280;99.988075;0.45186;sun;On;On;Receiver;Off;-81.5259;-55.474285;0.0022944445;None;NO
22290;99.988075;0.45216;sun;On;On;Receiver;Off;-81.82574;-54.871502;0.0022944445;None;NO
22300;99.988075;0.45246;sun;On;On;Receiver;Off;-82.11805;-54.26817;0.0022944445;None;NO
22310;99.988075;0.45276;sun;On;On;Receiver;Off;-82.40321;-53.664318;0.0022944445;None;NO
22320;99.988075;0.45306;sun;On;On;Receiver;Off;-82.681564;-53.059975;0.0022944445;None;NO
22330;99.988075;0.45336;sun;On;On;Receiver;Off;-82.95344;-52.455162;0.0022944445;None;NO
22340;99.988075;0.45366;sun;On;On;Receiver;Off;-83.21915;-51.849903;0.0022944445;None;NO
22350;99.988075;0.45396;sun;On;On;Receiver;Off;-83.478966;-51.24422;0.0022944445;None;NO
22360;99.988075;0.45426;sun;On;On;Receiver;Off;-83.73318;-50.638134;0.0022944445;None;NO
22370;99.988075;0.45456;sun;On;On;Receiver;Off;-83.98204;-50.03166;0.0022944445;None;NO
22380;99.988075;0.45486;sun;On;On;Receiver;Off;-84.225784;-49.424816;0.0022944445;None;NO
22390;99.988075;0.45516;sun;On;On;Receiver;Off;-84.464645;-48.817623;0.0022944445;None;NO
22400;99.988075;0.45546;sun;On;On;Receiver;Off;-84.69884;-48.210094;0.0022944445;None;NO
22410;99.988075;0.45576;sun;On;On;Receiver;Off;-84.92856;-47.60224;0.0022944445;None;NO
22420;99.988075;0.45606;sun;On;On;Receiver;Off;-85.154015;-46.994087;0.0022944445;None;NO
22430;99.988075;0.45636;sun;On;On;Receiver;Off;-85.375374;-46.385635;0.0022944445;None;NO
22440;99.988075;0.45666;sun;On;On;Receiver;Off;-85.59282;-45.776905;0.0022944445;None;NO
22450;99.988075;0.45696;sun;On;On;Receiver;Off;-85.80651;-45.167904;0.0022944445;None;NO
22460;99.988075;0.45726;sun;On;On;Receiver;Off;-86.016594;-44.558647;0.0022944445;None;NO
22470;99.988075;0.45756;sun;On;On;Receiver;Off;-86.223236;-43.949142;0.0022944445;None;NO
22480;99.988075;0.45786;sun;On;On;Receiver;Off;-86.42656;-43.3394;0.0022944445;None;NO
22490;99.988075;0.45816;sun;On;On;Receiver;Off;-86.6267;-42.72943;0.0022944445;None;NO
22500;99.988075;0.45846;sun;On;On;Receiver;Off;-86.82379;-42.119244;0.0022944445;None;NO
22510;99.988075;0.45876;sun;On;On;Receiver;Off;-87.01795;-41.50885;0.0022944445;None;NO
22520;99.988075;0.45906;sun;On;On;Receiver;Off;-87.2093;-40.898254;0.0022944445;None;NO
22530;99.988075;0.45936;sun;On;On;Receiver;Off;-87.397934;-40.287464;0.0022944445;None;NO
22540;99.988075;0.45966;sun;On;On;Receiver;Off;-87.58397;-39.676487;0.0022944445;None;NO
22550;99.988075;0.45996;sun;On;On;Receiver;Off;-87.7675;-39.065334;0.0022944445;None;NO
22560;99.988075;0.46026;sun;On;On;Receiver;Off;-87.94863;-38.45401;0.0022944445;None;NO
22570;99.988075;0.46056;sun;On;On;Receiver;Off;-88.12743;-37.842518;0.0022944445;None;NO
22580;99.988075;0.46086;sun;On;On;Receiver;Off;-88.304016;-37.23087;0.0022944445;None;NO
22590;99.988075;0.46116;sun;On;On;Receiver;Off;-88.47845;-36.61907;0.0022944445;None;NO
22600;99.988075;0.46146;sun;On;On;Receiver;Off;-88.65082;-36.007122;0.0022944445;None;NO
22610;99.988075;0.46176;sun;On;On;Receiver;Off;-88.8212;-35.39503;0.0022944445;None;NO
22620;99.988075;0.46206;sun;On;On;Receiver;Off;-88.989655;-34.782806;0.0022944445;None;NO
22630;99.988075;0.46236;sun;On;On;Receiver;Off;-89.15627;-34.17045;0.0022944445;None;NO
22640;99.988075;0.46266;sun;On;On;Receiver;Off;-89.32111;-33.55797;0.0022944445;None;NO
22650;99.988075;0.46296;sun;On;On;Receiver;Off;-89.48424;-32.945362;0.0022944445;None;NO
22660;99.988075;0.46326;sun;On;On;Receiver;Off;-89.64571;-32.33264;0.0022944445;None;NO
22670;99.988075;0.46356;sun;On;On;Receiver;Off;-89.805595;-31.719807;0.0022944445;None;NO
22680;99.988075;0.46386;sun;On;On;Receiver;Off;-89.96395;-31.106863;0.0022944445;None;NO
22690;99.988075;0.46416;sun;On;On;Receiver;Off;-90.12083;-30.493814;0.0022944445;None;NO
22700;99.988075;0.46446;sun;On;On;Receiver;Off;-90.276276;-29.880667;0.0022944445;None;NO
22710;99.988075;0.46476;sun;On;On;Receiver;Off;-90.43035;-29.26742;0.0022944445;None;NO
22720;99.988075;0.46506;sun;On;On;Receiver;Off;-90.583115;-28.65408;0.0022944445;None;NO
22730;99.988075;0.46536;sun;On;On;Receiver;Off;-90.7346;-28.04065;0.0022944445;None;NO
22740;99.988075;0.46566;sun;On;On;Receiver;Off;-90.88485;-27.427132;0.0022944445;None;NO
22750;99.988075;0.46596;sun;On;On;Receiver;Off;-91.03392;-26.81353;0.0022944445;None;NO
22760;99.988075;0.46626;sun;On;On;Receiver;Off;-91.18185;-26.199848;0.0022944445;None;NO
22770;99.988075;0.46656;sun;On;On;Receiver;Off;-91.32868;-25.586088;0.0022944445;None;NO
22780;99.988075;0.46686;sun;On;On;Receiver;Off;-91.47446;-24.972254;0.0022944445;None;NO
22790;99.988075;0.46716;sun;On;On;Receiver;Off;-91.61922;-24.358347;0.0022944445;None;NO
22800;99.988075;0.46746;sun;On;On;Receiver;Off;-91.76299;-23.74437;0.0022944445;None;NO
22810;99.988075;0.46776;sun;On;On;Receiver;Off;-91.90582;-23.130327;0.0022944445;None;NO
22820;99.988075;0.46806;sun;On;On;Receiver;Off;-92.04775;-22.51622;0.0022944445;None;NO
22830;99.988075;0.46836;sun;On;On;Receiver;Off;-92.188805;-21.90205;0.0022944445;None;NO
22840;99.988075;0.46866;sun;On;On;Receiver;Off;-92.329025;-21.28782;0.0022944445;None;NO
22850;99.988075;0.46896;sun;On;On;Receiver;Off;-92.46843;-20.673534;0.0022944445;None;NO
22860;99.988075;0.46926;sun;On;On;Receiver;Off;-92.60707;-20.059195;0.0022944445;None;NO
22870;99.988075;0.46956;sun;On;On;Receiver;Off;-92.744965;-19.4448;0.0022944445;None;NO
22880;99.988075;0.46986;sun;On;On;Receiver;Off;-92.88214;-18.830357;0.0022944445;None;NO
22890;99.988075;0.47016;sun;On;On;Receiver;Off;-93.01864;-18.215864;0.0022944445;None;NO
22900;99.988075;0.47046;sun;On;On;Receiver;Off;-93.15449;-17.601324;0.0022944445;None;NO
22910;99.988075;0.47076;sun;On;On;Receiver;Off;-93.2897;-16.98674;0.0022944445;None;NO
22920;99.988075;0.47106;sun;On;On;Receiver;Off;-93.424324;-16.372114;0.0022944445;None;NO
22930;99.988075;0.47136;sun;On;On;Receiver;Off;-93.55837;-15.757448;0.0022944445;None;NO
